CATEGORY	TITLE
e	2934 380 19 4346 324 1 6537 2404 574 4347 2 17 161
e	0 380 19 4346 324 1 6537 2404 574 4347 2 17 161
e	1033 2934 6 2402 147 90 158 5208 1610 144 1079
e	1033 2934 130 17 132 3285 1256 0 0 3755 5
e	1033 2934 1033 2934 1256 1400 31 26 5209 3286
e	75 105 75 105 1080 26 1611
e	75 105 309 1081 71 4 596 0 13 169 204 1 447
e	75 105 6538 13 2180 11 0 1 104 0 2 6539
e	169 204 11 75 105 1731 39 40 51 719 233 1491 6
e	75 105 1082 2180 5 4348 35 169 204 2 6539 71
e	75 105 102 51 554 1141 13 169 204 14 1862
e	6540 11 39 3287 252 310 75 105 11 169 204 31 264 391
e	75 105 75 105 3756 1031 1 59 229 169 204
e	169 204 169 204 1083 0 5210 1 1141 13
e	1867 2181 11 3757 0 96 66 2935 723 19 366 781
e	1867 2181 1867 2181 1 77 354 7 749 7 534
e	1867 2181 178 2003 1257 1147 2 1084 3758 2004
e	2631 30 1 6541 1867 2181 83 269 178 2003 1257
e	466 2405 6542 1867 2181 1147 2 723 2004 1 3757 5211
e	1867 2181 3288 3 3289 14 1084 96 2 1401
e	1867 2181 1147 1258 4 1612 418 3757 5211 2 1084 2632
e	1867 2181 1867 2181 1147 3757 5211
e	178 556 178 2003 1257 1335 2 1401
e	399 555 399 555 1331 3759 114 495 311
e	399 555 253 150 11 75 0 1 114 535 4 6543 335
e	399 555 392 3759 495 1613 535
e	399 555 399 555 1331 114 495 311 5 8
e	0 1732 0 247 48 49 0 1 1034 6 2633 89
e	48 49 1085 1 1733 2 4349 575 1 2182 222 5212
e	48 49 111 56 400 1 687 40 2 24 6544 7 56 593 24 3290
e	48 49 2406 2 4349 16 536 2182 222
e	48 49 48 49 2406 2 6544
e	48 49 48 49 2406 2 24 4349 16 536 2182
e	5213 37 2183 537 3 1614 11 234 2634 24
e	127 354 1259 929 35 5214 4350 0 2 11 597 2183
e	150 2407 13 209 3291 11 2635 4351 2 1868 1 5215 641 1
e	150 150 0 17 1868 5 483 6545
m	1083 115 30 3760 1 2184 83 354 240 6546 142
m	1083 3292 598 3293 65 2408 188 13 512
m	0 5216 18 1336 1402 327 26 6547 0
b	3761 3762 110 7 1086 3294 5217 1328 1 81 8
b	1869 2005 1734 2185 2409 84 19 3295 1870 2936 5218
b	9 1869 2005 1734 2185 2409 84 19 3295 1870 2936 5218
b	12 1869 0 0 0 345 431 84 1 289 1871
b	9 3763 3296 309 94 70 254 16 6548
b	9 3296 57 4352 2 448 130 6 72 538
b	3296 309 94 254 223 642 168
b	57 4352 33 345 72 538 2410 12 106 1615
b	3296 0 35 0 724 37 205 2006 13 622 164
b	3764 3765 3766 43 114 8 2 29 122
b	1402 1872 496 3764 8 2 119 108 122
b	3764 159 8 2 29 122 4 17 2007 1872
b	9 3764 0 248 19 29 122 4 3765 2007 43
b	9 140 0 242 2008 32 1148
b	140 3767 78 7 1616 242 2937 160
b	10 135 259 78 2 0 312 0 0
b	224 78 19 94 1492 7 2393 32 136
b	1403 5219 401 6 0 438 16 43 1087
b	52 2398 467 557 1404 290 255 808 20 6 72
b	52 2398 28 290 84 11 255 549 20 6 72 27
b	2411 484 0 1337 3768 7 748 2186 3297 2009
b	2411 484 5220 1337 54 7 748 2186 3297 2009
b	52 6549 32 691 0 6550 27 1149 1873
b	9 57 4 1405 665 4353 7 39 2187 1493 206
b	885 18 2412 2938 5 3298 1 485 3769 6 1493
b	118 6551 18 3770 4354 4 2010 260 37 0
b	486 692 3299 1 1025 137 6 812 103 449
b	970 103 54 31 37 26 1150 21 643 2939 18 813 885
b	812 1 156 1729 2636 1874 7 885 1617 0 1494
b	9 0 1618 77 1 1088 163 3300 0 885
b	885 2940 812 6552 2637 7 6553 0 6 2638 8
b	9 3770 885 18 118 145 37 366 1 5221
b	3770 885 18 2941 118 468 0 0 65 0
b	6554 1493 3771 1089
b	885 750 1204 5222 7 812 1406 4 0
b	1735 850 494 2011 57 4 1405 103 54 3770 2188
b	2188 141 812 658 103 0 599 16 1260 1619
b	2012 402 1620 814 815 234 117 102 2639 3 1205 1407
b	0 1206 15 5223 5224 7 4355 4356 2413
b	1408 2189 1151 1736 32 104 6 0 3301
b	9 971 1599 2942 4345 40 1408 1151 558
b	9 1408 1151 65 3772 70 1 4357 263 301
b	1409 531 1261 0 1408 6555 1 2013 144 513
b	10 160 1408 1151 1 6556 70 1 4357
b	9 809 2640 2641 2014 497 782 44
b	114 411 1035 272 0 1621 35 2014 497
b	9 411 3302 272 1621 6 2014 497 782 306
b	2014 497 782 44 33 26 344 243 5 0 2642
b	642 6557 2 3 10 2414 2 2190 7 4358 1495 8
b	0 559 783 692 5 1036 2415
b	6558 2943 2009 751 6 2416 312
b	312 336 6558 725 223 1 485 20 1 248 2 148
b	9 3773 3774 6559 20 44 1 81 3775 12 57
b	0 3774 2944 44 1 81 3775 12 57
b	752 5225 5226 3773 3774 816 1737 3775 12 57
b	0 3774 2944 8 44 1 81 3775 12 57
b	3773 3774 15 972 3775 12 57
t	6560 693 4359 4360 5 1622 10 3303
t	9 2417 60 18 1496 65 4361 20 10 6561
t	1496 1090 1338 469 539 368 694 44 3304
t	2417 210 1 784 3303 3305 146 306 3776
t	4362 3 3306 5 52 0
t	6560 3305 1 2418 0 2015 886 4 10 1623
t	9 131 1410 2191 73 2 419 1720 1997 0
t	131 5227 380 80 0 973 4 3777 0 131
t	686 3279 1996 0 3778 184 393 450 3 5228 7 12
t	5229 2419 1152 0 0 4363 3307 120 138
t	301 753 1 260 112 326 4 1875 5 2192 2420 8
t	112 750 1153 887 23 326 355
t	189 1153 3308 261 1091 260 4 112 326 355
t	1153 3308 2 17 128 261 1091 260 4 112 355
t	10 301 753 4364 644 326 5230 19 112
t	112 0 750 12 3290 6562 88 778 5231 2421
t	230 6563 974 182 55 13 3 0
t	888 50 498 1 381 35 0 3 109 335 120
e	975 1154 976 14 3779 13 5232 0 225 7 56 111 537
e	975 1154 0 56 1618 77 0 20 13 2422
e	91 975 1154 975 1154 0 20 13 2422
e	975 1154 975 1154 3287 623 889 598
e	1155 58 975 1154 111 3 2016 56 514 19 209
e	3780 4365 2 2182 7 3 1411 5 17 134 726
e	29 313 14 3 0 2182 3780 4365 3781 3 0 11 255 752
e	3780 4365 6 76 4 2017 134 726 3 1411
e	3780 4365 15 5192 11 5233 7 90 1156 1412 5 1876 3 1411
e	1092 2193 1092 2193 3782 1339 624
e	3 645 785 1092 2193 31 2643 1339 886 624
e	1092 2193 1092 2193 4366 1339 886 624 13 59
e	1092 2193 76 1 2643 1339 624 6564 1157
e	1092 2193 3782 1339 624 13 540 0 6564 1157 3
e	17 128 451 1092 2193 15 5234 12 1339 624 90 444 15
e	356 1497 111 17 515 271
e	515 1498 930 2 1401 334 595 5235 2423 1262 216
e	1877 2018 328 515 3 1624 5236 161 499 470
e	515 132 226 29 5237 2 1401 408 3778 1738 271
e	95 3783 399 555 2 3759 535 4 114 212 0
e	399 555 1331 3759 335 0 4 2424 622 2194 0
e	169 204 1156 3784 5238 16 5239 13 75 105
e	91 75 105 75 105 1625 169 204 2019 5240
e	75 105 75 105 11 169 204 0 1081 1731
e	75 105 75 105 3756 1031 1 169 204
e	169 2425 291 5210 1 75 105 1141
e	3 0 6565 1499 1263 50 2945 1037
e	6566 5241 1 381 14 1862 8
e	75 105 11 169 2425 1081 1731 2020 1264 1413 625
e	1739 0 15 2195 5 30 83 12 0 330 129 6 61 0 53
e	2946 0
e	3 215 3785 1 1144 61 0 53
e	3 2947 817 4 329 0 6567
e	690 780 690 780 33 977 1414
e	690 780 33 1088 1414 16 3309 641 6568
e	690 780 151 4367 0 13 12 1626 283 11 0
e	690 780 6 3 195 2016 41 3786 24 1258 1142 5205
e	690 780 14 1862 12 206 142 2 37 0 1627 367 403
e	3787 3788 2196 516 19 0 1 1500 161 432
e	754 2197 517 3787 3788 1 0 2 2190
e	754 134 1035 3788 1 1088 409 2 2190
e	9 754 134 1035 3788 1 1088 409 2 2190
e	3787 3788 1 1088 754 134 16 8 109
e	149 194 149 194 6569 1093 14 6570 0
e	6571 978 5 149 931 533 560 1740 357
e	149 1265 0 7 0 0 358 0 1628 23 24
e	149 194 593 24 1333 552 1720 2401 6 398 4 533
e	883 2948 2426 1860 1727 4338 95 0 351 0
e	3 883 3789 3310 35 0
e	2 2198 4 1860 1727
e	12 883 810 119 379 151 195 50
e	3 121 0 5242 883 848 499
e	127 2427 403 5243 36 0 55 11 2949 1 1415 1501
e	127 2427 403 1629 5243 0 2199 5 3 29 73
e	15 576 276 2644 12 2950 1630 2428
e	576 276 221 2951 1152 2021 0 6 3 0 2645
e	3311 4368 446 3 5244 89 0 4 221 108
e	3311 4368 2952 3 5244 16 727 108 221
e	3311 4368 3311 4368 446 3 5244
e	686 390 0 0 1 3 0 929 35 41
e	686 390 686 390 328 6 144 814 3312 1 314 596 786 5207
e	686 390 1 786 59 212 465 0 79 98
m	10 181 1038 755 0 1866 1 1416 6572
m	181 409 1 931 851 818 2646 0 6573 16 1741
m	12 217 181 65 979 79 2022 51 3 409 561 39 369
m	787 343 65 4369 1266 109 2 728 142 18
m	787 343 41 117 4369 1266 1207
m	5245 450 2 10 216 2 890 389 1402 450 471 1076 1340
m	129 6574 2953 283 0 6 5246 3776
m	3313 6575 6 1878 2200 3790
m	1742 1743 1 4370 980 119 351 2954 12 98 2 541 1094 117
m	217 31 26 3791 1879 4 155 2 10 21 93 18
b	189 27 3275 401 6 388 3314 7 34 199 487
b	452 3275 932 0 13 3 2955 819
b	0 3275 5247 328 5 0 340 1 577 20 433 578
b	2956 107 98 63 1208 92 5 2201 53
b	10 135 61 346 933 7 72 27 472 0 55
b	10 135 61 168 662 7 0 6576 20 2 72
b	224 3792 254 7 279 1209 145 72
b	2202 135 61 5248 662 7 72 472 1502
b	10 135 61 1 261 177 7 27 472 3793
b	10 417 104 7 27 472 3793
b	255 92 1 122 62 7 249 626 6 72 1 27
b	277 20 14 122 62 7 72 27 1744 2957 1417
b	277 107 3794 62 7 72 27 1744 2957 1417
b	255 20 244 1 1025 137 2429 6 27 72
b	277 20 124 1 1025 137 6577 6 27 72
b	255 684 98 62 7 27 72 485 2647 249
b	277 370 110 107 122 62 6 2957 249
b	277 92 6 1631 23 72 464 452 68
b	255 626 5 187 53 7 72 1880 2958 2647 249
b	277 336 6 531 4371 27 72 1149 473
b	277 290 72 442 452 1606 152 6578
b	277 143 1039 7 928 23 72 0
b	255 729 1039 7 72 1880 756 1632 2647 249
b	255 121 2648 137 7 1138 141 847
b	277 154 7 10 68 852 934 27 757
b	0 579 255 7 249 2 27 626 13 72 201
b	277 78 5 2191 1503 10 68 852 934
b	3795 5249 0 0 0 2 52 453 8
b	27 431 6579 78 1 2649 63 6 442 249
b	9 347 6580 388 2430 1745 1 3796 695
b	9 27 6580 1158 730 1210 43 136
b	0 1267 260 2023 467 251 41 400 1418 1211
b	9 1504 18 10 1267 274 3797 935 3315 21 1211
b	9 1504 18 10 1267 274 3797 935 3315 21 1211
b	9 1211 2203 1504 4 1268 2959 2 27
b	9 1211 2203 1504 4 1268 2959 2 27
b	1211 0 21 1504 2 6581 666
b	9 371 2431 2024 19 1341 2025 1095 2 500 6582
b	371 2431 241 2024 19 2204 1341 2025 32 2205 8
b	2204 1341 2025 159 371 3798 597 6 0 1095
b	1040 1096 696 311 667 396 1 1419 409 14 8 5 148
b	5250 3293 1040 1096 696 311 667 396 1 1419 409 14
b	9 1040 1096 311 141 20 1 70 148 2026
b	1040 1096 4372 0 1 891 4 6583 0 1420
b	1040 1096 311 396 2026 20 1 8 8
b	620 4 3 53 2006 11 2960
b	2961 1260 668 0 4 3316 167 1 8 8
b	9 2961 272 167 5 6584 3316 1 2206 40 4373
b	2961 554 2207 235 5 6584 3316
b	331 11 5251 5252 1 412 6 348 8
b	2961 720 1254 1 2432 2207 3316 0
b	0 3799 5 3 853 3317 1206
b	4373 141 3316 0 2 5253 2961 167
b	9 331 782 891 4373 788 5254 1633
b	331 782 891 4373 788 5254 1633
b	10 468 4374 1148 2 511 98 6585
b	468 4374 2 3 10 1495 391 98 7 193 1330
b	112 3318 721 809 6586 580 2962 89 326 270
b	9 112 0 6 0 326 408 4375 4 2208 1410
b	112 18 3278 4376 29 0 2 8 2433
b	9 112 820 2209 4377 1 0 658 854 367 16 326 3319
b	112 1091 260 4 518 152 0 2027 4378 8
b	367 16 326 3319 112 3800 727 658 6587 6 658 854
b	3801 3 578 5 536 1041 627
b	0 3298 0 343 7 789 6588 5255
b	536 981 627 210 1 77 0 69 13 0 55 8
b	981 37 5256 982 404 892 627 66 2963
b	6589 27 291 1042 3802 20 926 23 536 433
b	2 27 291 1042 3802 20 926 23 536 433
b	52 2210 5257 20 6590 51 27 68 2028 934
t	87 76 1 261 47 29 4379 1864 2 0 3 6591 19
t	0 16 326 3319 112 3800 727 658 6587 6 658 854
t	6592 273 116 782 15 119 12 6593
t	1269 663 1 782 369 186 694 44 1505
t	9 2417 60 18 1496 65 4361 20 10 6561
t	694 10 1615 18 669 5258 15 6594
t	3747 5259 1091 0 1 0 0 1421 5230 776
t	3 6595 5260 4380 2 3 2964 6596 41 370 7 560 731 7 102 4
t	936 3320 82 2964 0 15 102 5196 5261 0 2650
t	1159 0 1506 1 26 12 340 0 51 151 369 26 3803 3
e	690 780 6 3 195 2016 41 3786 24 1258 1142 5205
e	6597 3 144 1746 2650 2211 5 351 30 3804
e	5262 1 3805 0 0 16 594 275 0 1 625 696
e	0 646 1 314 50 5263 20 13 1627
e	1270 2029 2926 3 1634 1422 13 6598 127 3806 15 17
e	1270 2029 5264 3321 542 13 6598 6 1634 8
e	1270 2029 1270 2029 0 59 404 1 3 114 4 3 10 6599
e	686 390 686 5265 3807 1868 684 4381 2 8 1097
e	25 22 2651 1507 4382 1342 1726 5 1081 2212
e	25 22 0 24 0 88 1507 4382 1342 5 562
e	25 22 420 0 2 893 89 3808 0
e	1507 413 1212 4383 1342 14 3809 2652
e	209 821 4384 1030 5266 6600 24 5267 501 6 983 7 391
e	0 3810 3811 6601 816 1423 6 2213 71
e	2213 5268 3811 6601 1423 16 53 687
e	149 194 33 26 2434 12 96 315 51 47 37 127 50 929
e	85 2214 641 670 18 2653 2654 2214 641 974 2965
e	2653 2654 2653 2654 18 85 1 2214 641 670
e	127 724 149 1265 1257 535 2214 5 24 0 1424
e	149 194 421 88 12 96 315 5 3322 641 13 0 0
e	149 194 3782 935 535 4 927 5269 982 2400 0 0
e	3323 80 2653 2654 2966 2214 641 670 1043 51 111 12
e	2653 2654 2653 2654 0 2214 641 670 1043
e	3 1881 2967 5 3 492 2 58 227 302 8
e	5270 6602 519 390 1881 0 5 58 227 302 647
e	5270 6602 11 4385 0 5271 1 26 0 0 2 58 227
e	108 4 984 276 65 492 58 227 302 647
e	648 581 159 0 21 5272 132 4359 19 0 6603
e	3 1730 688 810 50 498 1 412 89 3 132
e	1730 688 132 230 648 581 158 64 39
e	648 581 648 581 815 199 36 0 13 1730 688
e	1730 688 66 6604 12 818 18 1152 985 1882
e	648 581 6 1730 688 47 0 30 6605 1 412 12 1747
e	648 581 6606 20 1 2422 1098 0 6 3 262 822 14 3 17 128
e	12 1635 430 722 3324 6 1730 688 132
e	648 581 130 1491 1 2968 1730 688 71
e	147 79 2655 2968 1044 182 39 2 1730 688
e	97 985 1882 0 1730 688 14 1862
e	1508 2656 422 7 4386 1509 2 1213 2435 6607 132 2435
e	1508 2656 422 7 4386 1509 3325 1748 1749 2 1213 2435 0
e	1508 2656 1508 2656 2 130 5 4386 1509 2 2435
e	3 883 1860 1727 4338 3812 1 3326 147 90 884 12 344 2215
e	1860 1727 309 3327 71 16 0 883 848
e	1860 1727 6608 3 883 6609
e	3 883 724 1860 1727 11 0 1491 444 3813 12 2657
e	1883 3328 1883 3328 1750 93
e	6610 3328 82 55 1160 0 13 0 0
e	1092 2193 2216 4387 3 0 3 1884 1339 624 1045 1885
e	1092 2193 1339 624 2969 21 59 4388 0
e	5214 0 2183 597 15 2183 252 127
e	147 151 369 597 2183
e	482 283 1161 3814 894 83 269 1046 2183
e	1614 488 2183
m	5273 6611 1214 1162 1271 0 6612 283 16 3777
m	6613 4389 1157 163 2030 17 6614 697 226 5274 1075 1425
m	156 2031 2970 20 35 3 1250 17 0 6615 11 6616
m	574 2971 3329 12 986 577 2217 3815 2972
m	0 6617 0 19 2218 65 543 6 2032 359
m	12 0 2 1636
m	17 128 649 33 77 2436 1215 1 2218 11 1047 19 0
m	17 128 649 401 1215 4 534 2218 1047 2437
m	6618 181 450 987 2 10 13 390 482 3791 563
m	1886 0 6618 11 147 234 844 0 498 1 313 2 3 0
m	371 4390 2658 4 29 1866 1 1416 6572
m	367 988 62 787 926 65 485 3330 201
b	292 254 82 281 288 139 1163 222 5247 18 8
b	292 1343 10 5 148 2 130 13 790 164 5 492 2973
b	292 1510 10 148 0 7 5275 6619 23 432 1099
b	0 1048 10 148 1272 2033 27 3816 3331 421
b	791 1273 281 288 348 8
b	9 292 1343 10 5 148 2 130 13 790 164 5 492 2973
b	292 891 2219 10 3817 2 0 775
b	4391 0 163 261 2034 1 0 4392 35 1511 732
b	3818 5276 5 3746 433 7 1637 4 0 1164 55 6620 11 39 0
b	9 823 2220 500 698 7 115 1099 2392
b	823 2220 500 1165 7 1512 0 4393 2659 8
b	1344 3332 895 70 38 44 1 81 4394 6621
b	989 28 990 1 412 6 1887
b	3332 895 70 38 44 1 81 6621
b	189 10 520 1513 421 344 1137 2035
b	520 1513 2 10 2221 78 6 123 8
b	97 5277 6622 5278 2 3 6623 227
b	97 5277 6622 5278
b	9 6623 1328 5278 590 5 843 2396
b	38 258 100 154 138 1 855 499 1200 2 1991
b	10 2005 2944 720 1751 5259 2 937 0
b	9 10 2974 0 1751 2409 84 19 937 3295 1870
b	2005 2944 720 84 1751 2036 19 1869 3295 1870
b	10 2005 2944 183 1426 4 289 6624 1751 896 2975 2
b	10 2005 6625 1751 0 937 3295 3333 1 345 84
b	9 10 2005 2944 720 1751 2409 84 19 937 3295 1870
b	4395 184 29 3 162 2438 1166 14 3 45
b	45 0 6626 4396 45 1 2439 1167 103 92
b	347 748 938 2 5279 1427 51 4397 5 144 3334 152 2660
b	5280 347 748 938 2 5279 1427 51 4397 5 144
b	6627 8 748 449 2 671 6 3334 27 238
b	27 1428 6628 312 1427 1397 139 3814 352 8
b	9 27 1428 748 312 1427 152 7 1216 4 1168
b	189 0 0 391 1345 1346 19 536 1041 433
b	1041 685 433 1752 578 1429 1 23 8 2661
b	27 981 1245 0 2037 578 5 536 433
t	3 2976 76 1 182 12 0 5281 3335 5282 0 3 5283
t	0 1 26 180 13 382 474 5 3819 0 0
t	3 10 454 20 47 1426 4 3 0 293
t	12 17 10 52 246 2 4398
t	284 2977 2 733 159 252 344 332 856 15 2978 6 0 419
t	1217 392 2222 43 21 4399 382 29 2 202 8
t	2223 2662 168 1049 145 4 17 6629 18 470 3820
t	4400 0 6630 316 3 991 4 2663
t	5284 134 1347 168 6631 1 4401 2 686 3279 6632
t	1753 518 23 0 0
e	85 30 1754 4402 5285 1338 1 719 59 0 6633 2 1514
e	758 13 3 275 422 564 86 102 3 0 11 6634
e	67 2664 4403 13 790 122 856 597 16 4404 489 1 2224
e	67 2664 4405 856 58 5286 582 1430 489 1 2224 659 2
e	67 2664 1430 489 1 2224 159 790 122 856 597
e	67 2664 67 2664 1430 489 1 2038 856
e	67 2664 67 2664 1430 489 1 0 659
e	67 2664 159 790 122 856 597 16 4404 489 1 2224 1398 2 17
e	383 565 82 55 1160 854 7 90 992 0 5287
e	383 565 11 2225 1346 3821 3336 1160 3337
e	383 565 383 565 11 2225 1346 897 1160 340
e	0 0 394 40 13 1274 313 119 1097 16 3338 383 565 11
e	2039 2665 4406 5288 434 5289 165 1100 8
e	3 4406 3 4406 5288 434 5289 165 14 8
e	4406 5288 11 5290 434 5289 165 14 8
e	1275 1169 196 24 3339 6635 2040 2 2979 2633 16 2666
e	1275 1169 1275 1169 939 1335 2 2667 2440
e	1638 4407 1169 1147 225 1497 2 17 4408 96
e	1275 1169 1275 1169 4409 1638 6636 96 7 3822
e	1275 1169 2980 2041 0 3 53 16 939 1638 6636 96
e	1638 4407 1169 15 898
e	1638 4407 1169 15 1101 898 1335 1638 1497 2 17 4408
e	1275 1169 420 3 2981 5 2226 7 56 1888 40 4 3779
e	149 194 149 194 6637 6638 2 899 86
e	149 194 149 194 369 2970 1 6638
e	3757 3 0 1733 5 2227 1029 5291 0 71
e	2228 3 1152 338 5 6639 2668 14 1862
e	2228 3 6640 1862 86 1276 2668
e	734 521 3823 223 3824 2017 5292
e	3340 5293 11 6641 5294 498 5 1889 1 114 10 207 203
e	3340 5293 11 6641 6642 54 4 163 2982 1 1494 207
e	3340 5293 490 207 203 7 5295 132 2008
e	1515 15 2 62 0 7 56 446 3825 0 340 2040 7 120 4
e	1730 688 199 3826 5296 16 3753 894
e	2228 3 1152 993 1 699 1097 16 269 824 19 1516
e	2228 3 1152 2228 3 1152 0 1 2042 1755 16 1218
e	2228 3 1152 750 20 1 12 106 2 2669 16 269 338 5 6639 12
e	2228 3 1152 338 16 1862 86 6643 88 0 2668
e	2228 3 1152 2228 3 1152 338 2 6644 1277
e	2228 3 1152 309 5297 16 269 900 13 2668 0
e	3 600 544 369 26 0 21 1890 3341
e	356 491 11 601 700 2933 2 0 126 4 2441 5298
e	1890 3341 1890 3341 369 1170 600 544 8
e	1514 40 984 351 17 600 544 3827 3828 1255
e	49 11 2983 2199 2670 5299 475 2671 1031 6531 2 3 3342 13
e	48 49 48 49 11 2983 2199 94 2671 475
e	48 49 15 2 3 0 1 94 2671 475 13 3 2983 2199
e	48 49 17 2984 2672 4410 4411 1278 15 39 6645
e	455 48 49 1278 24 4410 4411 13 12 2984 2985 2672
e	2670 3343 15 37 278 514 39 293
